Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR100', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device 10 	 Train loss 4.8033 	 LR 0.0099 	 Train images 1250 	 Round   1
Device 10 	 Train loss 3.3801 	 LR 0.0079 	 Train images 1250 	 Round  24
Device 10 	 Train loss 3.2924 	 LR 0.0078 	 Train images 1250 	 Round  25
Device 10 	 Train loss 3.2972 	 LR 0.0077 	 Train images 1250 	 Round  26
Device 10 	 Train loss 3.2606 	 LR 0.0076 	 Train images 1250 	 Round  27
Device 10 	 Train loss 3.2356 	 LR 0.0075 	 Train images 1250 	 Round  28
Device 10 	 Train loss 3.1711 	 LR 0.0075 	 Train images 1250 	 Round  29
Device 10 	 Train loss 2.9712 	 LR 0.0010 	 Train images 1250 	 Round  30
Defense none on Dataset CIFAR100.
Finished computations with time: 0:03:37.265995

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR100', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device 10 	 Train loss 4.7011 	 LR 0.0099 	 Train images 1250 	 Round   1
Device 10 	 Train loss 4.6035 	 LR 0.0098 	 Train images 1250 	 Round   2
Device 10 	 Train loss 4.5090 	 LR 0.0097 	 Train images 1250 	 Round   3
Device 10 	 Train loss 4.3868 	 LR 0.0096 	 Train images 1250 	 Round   4
Device 10 	 Train loss 4.2989 	 LR 0.0095 	 Train images 1250 	 Round   5
Device 10 	 Train loss 4.2463 	 LR 0.0094 	 Train images 1250 	 Round   6
Device 10 	 Train loss 4.1599 	 LR 0.0093 	 Train images 1250 	 Round   7
Device 10 	 Train loss 4.0739 	 LR 0.0092 	 Train images 1250 	 Round   8
Device 10 	 Train loss 4.0296 	 LR 0.0091 	 Train images 1250 	 Round   9
Device 10 	 Train loss 3.9671 	 LR 0.0090 	 Train images 1250 	 Round  10
Device 10 	 Train loss 3.9639 	 LR 0.0090 	 Train images 1250 	 Round  11
Device 10 	 Train loss 3.9037 	 LR 0.0089 	 Train images 1250 	 Round  12
Device 10 	 Train loss 3.8185 	 LR 0.0088 	 Train images 1250 	 Round  13
Device 10 	 Train loss 3.7932 	 LR 0.0087 	 Train images 1250 	 Round  14
Device 10 	 Train loss 3.7701 	 LR 0.0086 	 Train images 1250 	 Round  15
Device 10 	 Train loss 3.7011 	 LR 0.0085 	 Train images 1250 	 Round  16
Device 10 	 Train loss 3.6556 	 LR 0.0084 	 Train images 1250 	 Round  17
Device 10 	 Train loss 3.6021 	 LR 0.0083 	 Train images 1250 	 Round  18
Device 10 	 Train loss 3.5406 	 LR 0.0083 	 Train images 1250 	 Round  19
Device 10 	 Train loss 3.5929 	 LR 0.0082 	 Train images 1250 	 Round  20
Device 10 	 Train loss 3.4866 	 LR 0.0081 	 Train images 1250 	 Round  21
Device 10 	 Train loss 3.4472 	 LR 0.0080 	 Train images 1250 	 Round  22
Device 10 	 Train loss 3.3922 	 LR 0.0079 	 Train images 1250 	 Round  23
Device 10 	 Train loss 3.3660 	 LR 0.0079 	 Train images 1250 	 Round  24
Device 10 	 Train loss 3.2878 	 LR 0.0078 	 Train images 1250 	 Round  25
Device 10 	 Train loss 3.3090 	 LR 0.0077 	 Train images 1250 	 Round  26
Device 10 	 Train loss 3.2493 	 LR 0.0076 	 Train images 1250 	 Round  27
Device 10 	 Train loss 3.2180 	 LR 0.0075 	 Train images 1250 	 Round  28
Device 10 	 Train loss 3.1713 	 LR 0.0075 	 Train images 1250 	 Round  29
Device 10 	 Train loss 2.9649 	 LR 0.0010 	 Train images 1250 	 Round  30
Device 10 	 Train loss 2.9174 	 LR 0.0010 	 Train images 1250 	 Round  31
Device 10 	 Train loss 2.9056 	 LR 0.0010 	 Train images 1250 	 Round  32
Device 10 	 Train loss 2.8934 	 LR 0.0010 	 Train images 1250 	 Round  33
Device 10 	 Train loss 2.8541 	 LR 0.0010 	 Train images 1250 	 Round  34
Device 10 	 Train loss 2.8747 	 LR 0.0010 	 Train images 1250 	 Round  35
Device 10 	 Train loss 2.8640 	 LR 0.0009 	 Train images 1250 	 Round  36
Device 10 	 Train loss 2.8438 	 LR 0.0009 	 Train images 1250 	 Round  37
Device 10 	 Train loss 2.8465 	 LR 0.0009 	 Train images 1250 	 Round  38
Device 10 	 Train loss 2.8203 	 LR 0.0009 	 Train images 1250 	 Round  39
Device 10 	 Train loss 2.8135 	 LR 0.0009 	 Train images 1250 	 Round  40
Device 10 	 Train loss 2.8024 	 LR 0.0009 	 Train images 1250 	 Round  41
Device 10 	 Train loss 2.7898 	 LR 0.0009 	 Train images 1250 	 Round  42
Device 10 	 Train loss 2.7956 	 LR 0.0009 	 Train images 1250 	 Round  43
Device 10 	 Train loss 2.7711 	 LR 0.0009 	 Train images 1250 	 Round  44
Device 10 	 Train loss 2.7529 	 LR 0.0009 	 Train images 1250 	 Round  45
Device 10 	 Train loss 2.7508 	 LR 0.0009 	 Train images 1250 	 Round  46
Device 10 	 Train loss 2.7536 	 LR 0.0008 	 Train images 1250 	 Round  47
Device 10 	 Train loss 2.7300 	 LR 0.0008 	 Train images 1250 	 Round  48
Device 10 	 Train loss 2.7259 	 LR 0.0008 	 Train images 1250 	 Round  49
Device 10 	 Train loss 2.7137 	 LR 0.0008 	 Train images 1250 	 Round  50
Defense none on Dataset CIFAR100.
Finished computations with time: 0:06:01.381241

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR100', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device 10 	 Train loss 4.7011 	 LR 0.0099 	 Train images 1250 	 Round   1
Device 10 	 Train loss 4.6036 	 LR 0.0098 	 Train images 1250 	 Round   2
Device 10 	 Train loss 4.5083 	 LR 0.0097 	 Train images 1250 	 Round   3
Device 10 	 Train loss 4.3872 	 LR 0.0096 	 Train images 1250 	 Round   4
Device 10 	 Train loss 4.2989 	 LR 0.0095 	 Train images 1250 	 Round   5
Device 10 	 Train loss 4.2455 	 LR 0.0094 	 Train images 1250 	 Round   6
Device 10 	 Train loss 4.1573 	 LR 0.0093 	 Train images 1250 	 Round   7
Device 10 	 Train loss 4.0723 	 LR 0.0092 	 Train images 1250 	 Round   8
Device 10 	 Train loss 4.0339 	 LR 0.0091 	 Train images 1250 	 Round   9
Device 10 	 Train loss 3.9623 	 LR 0.0090 	 Train images 1250 	 Round  10
Device 10 	 Train loss 3.9634 	 LR 0.0090 	 Train images 1250 	 Round  11
Device 10 	 Train loss 3.9039 	 LR 0.0089 	 Train images 1250 	 Round  12
Device 10 	 Train loss 3.8214 	 LR 0.0088 	 Train images 1250 	 Round  13
Device 10 	 Train loss 3.7950 	 LR 0.0087 	 Train images 1250 	 Round  14
Device 10 	 Train loss 3.7775 	 LR 0.0086 	 Train images 1250 	 Round  15
Device 10 	 Train loss 3.6976 	 LR 0.0085 	 Train images 1250 	 Round  16
Device 10 	 Train loss 3.6588 	 LR 0.0084 	 Train images 1250 	 Round  17
Device 10 	 Train loss 3.6165 	 LR 0.0083 	 Train images 1250 	 Round  18
Device 10 	 Train loss 3.5447 	 LR 0.0083 	 Train images 1250 	 Round  19
Device 10 	 Train loss 3.5925 	 LR 0.0082 	 Train images 1250 	 Round  20
Device 10 	 Train loss 3.5058 	 LR 0.0081 	 Train images 1250 	 Round  21
Device 10 	 Train loss 3.4559 	 LR 0.0080 	 Train images 1250 	 Round  22
Device 10 	 Train loss 3.4051 	 LR 0.0079 	 Train images 1250 	 Round  23
Device 10 	 Train loss 3.3791 	 LR 0.0079 	 Train images 1250 	 Round  24
Device 10 	 Train loss 3.2991 	 LR 0.0078 	 Train images 1250 	 Round  25
Device 10 	 Train loss 3.3207 	 LR 0.0077 	 Train images 1250 	 Round  26
Device 10 	 Train loss 3.2662 	 LR 0.0076 	 Train images 1250 	 Round  27
Device 10 	 Train loss 3.2294 	 LR 0.0075 	 Train images 1250 	 Round  28
Device 10 	 Train loss 3.1864 	 LR 0.0075 	 Train images 1250 	 Round  29
Device 10 	 Train loss 2.9806 	 LR 0.0010 	 Train images 1250 	 Round  30
Device 10 	 Train loss 2.9337 	 LR 0.0010 	 Train images 1250 	 Round  31
Device 10 	 Train loss 2.9244 	 LR 0.0010 	 Train images 1250 	 Round  32
Device 10 	 Train loss 2.9121 	 LR 0.0010 	 Train images 1250 	 Round  33
Device 10 	 Train loss 2.8751 	 LR 0.0010 	 Train images 1250 	 Round  34
Device 10 	 Train loss 2.8941 	 LR 0.0010 	 Train images 1250 	 Round  35
Device 10 	 Train loss 2.8809 	 LR 0.0009 	 Train images 1250 	 Round  36
Device 10 	 Train loss 2.8603 	 LR 0.0009 	 Train images 1250 	 Round  37
Device 10 	 Train loss 2.8665 	 LR 0.0009 	 Train images 1250 	 Round  38
Device 10 	 Train loss 2.8408 	 LR 0.0009 	 Train images 1250 	 Round  39
Device 10 	 Train loss 2.8330 	 LR 0.0009 	 Train images 1250 	 Round  40
Device 10 	 Train loss 2.8200 	 LR 0.0009 	 Train images 1250 	 Round  41
Device 10 	 Train loss 2.8093 	 LR 0.0009 	 Train images 1250 	 Round  42
Device 10 	 Train loss 2.8116 	 LR 0.0009 	 Train images 1250 	 Round  43
Device 10 	 Train loss 2.7868 	 LR 0.0009 	 Train images 1250 	 Round  44
Device 10 	 Train loss 2.7704 	 LR 0.0009 	 Train images 1250 	 Round  45
Device 10 	 Train loss 2.7675 	 LR 0.0009 	 Train images 1250 	 Round  46
Device 10 	 Train loss 2.7718 	 LR 0.0008 	 Train images 1250 	 Round  47
Device 10 	 Train loss 2.7486 	 LR 0.0008 	 Train images 1250 	 Round  48
Device 10 	 Train loss 2.7415 	 LR 0.0008 	 Train images 1250 	 Round  49
Device 10 	 Train loss 2.7309 	 LR 0.0008 	 Train images 1250 	 Round  50
Device 10 	 Train loss 2.7190 	 LR 0.0008 	 Train images 1250 	 Round  51
Device 10 	 Train loss 2.7308 	 LR 0.0008 	 Train images 1250 	 Round  52
Device 10 	 Train loss 2.7040 	 LR 0.0008 	 Train images 1250 	 Round  53
Device 10 	 Train loss 2.6758 	 LR 0.0008 	 Train images 1250 	 Round  54
Device 10 	 Train loss 2.6890 	 LR 0.0008 	 Train images 1250 	 Round  55
Device 10 	 Train loss 2.6681 	 LR 0.0008 	 Train images 1250 	 Round  56
Device 10 	 Train loss 2.6508 	 LR 0.0008 	 Train images 1250 	 Round  57
Device 10 	 Train loss 2.6534 	 LR 0.0008 	 Train images 1250 	 Round  58
Device 10 	 Train loss 2.6636 	 LR 0.0007 	 Train images 1250 	 Round  59
Device 10 	 Train loss 2.6476 	 LR 0.0007 	 Train images 1250 	 Round  60
Device 10 	 Train loss 2.6466 	 LR 0.0007 	 Train images 1250 	 Round  61
Device 10 	 Train loss 2.6152 	 LR 0.0007 	 Train images 1250 	 Round  62
Device 10 	 Train loss 2.5972 	 LR 0.0007 	 Train images 1250 	 Round  63
Device 10 	 Train loss 2.5940 	 LR 0.0007 	 Train images 1250 	 Round  64
Device 10 	 Train loss 2.5582 	 LR 0.0007 	 Train images 1250 	 Round  65
Device 10 	 Train loss 2.5700 	 LR 0.0007 	 Train images 1250 	 Round  66
Device 10 	 Train loss 2.5591 	 LR 0.0007 	 Train images 1250 	 Round  67
Device 10 	 Train loss 2.5302 	 LR 0.0007 	 Train images 1250 	 Round  68
Device 10 	 Train loss 2.5139 	 LR 0.0007 	 Train images 1250 	 Round  69
Device 10 	 Train loss 2.5285 	 LR 0.0007 	 Train images 1250 	 Round  70
Device 10 	 Train loss 2.5168 	 LR 0.0007 	 Train images 1250 	 Round  71
Device 10 	 Train loss 2.4939 	 LR 0.0007 	 Train images 1250 	 Round  72
Device 10 	 Train loss 2.4995 	 LR 0.0006 	 Train images 1250 	 Round  73
Device 10 	 Train loss 2.4859 	 LR 0.0006 	 Train images 1250 	 Round  74
Device 10 	 Train loss 2.4773 	 LR 0.0006 	 Train images 1250 	 Round  75
Device 10 	 Train loss 2.4657 	 LR 0.0006 	 Train images 1250 	 Round  76
Device 10 	 Train loss 2.4616 	 LR 0.0006 	 Train images 1250 	 Round  77
Device 10 	 Train loss 2.4454 	 LR 0.0006 	 Train images 1250 	 Round  78
Device 10 	 Train loss 2.4375 	 LR 0.0006 	 Train images 1250 	 Round  79
Device 10 	 Train loss 2.4360 	 LR 0.0006 	 Train images 1250 	 Round  80
Device 10 	 Train loss 2.4230 	 LR 0.0006 	 Train images 1250 	 Round  81
Device 10 	 Train loss 2.3937 	 LR 0.0006 	 Train images 1250 	 Round  82
Device 10 	 Train loss 2.4216 	 LR 0.0006 	 Train images 1250 	 Round  83
Device 10 	 Train loss 2.3776 	 LR 0.0006 	 Train images 1250 	 Round  84
Device 10 	 Train loss 2.3620 	 LR 0.0006 	 Train images 1250 	 Round  85
Device 10 	 Train loss 2.3540 	 LR 0.0006 	 Train images 1250 	 Round  86
Device 10 	 Train loss 2.3384 	 LR 0.0006 	 Train images 1250 	 Round  87
Device 10 	 Train loss 2.3223 	 LR 0.0006 	 Train images 1250 	 Round  88
Device 10 	 Train loss 2.3185 	 LR 0.0006 	 Train images 1250 	 Round  89
Device 10 	 Train loss 2.3244 	 LR 0.0005 	 Train images 1250 	 Round  90
Device 10 	 Train loss 2.3128 	 LR 0.0005 	 Train images 1250 	 Round  91
Device 10 	 Train loss 2.3011 	 LR 0.0005 	 Train images 1250 	 Round  92
Device 10 	 Train loss 2.2882 	 LR 0.0005 	 Train images 1250 	 Round  93
Device 10 	 Train loss 2.2747 	 LR 0.0005 	 Train images 1250 	 Round  94
Device 10 	 Train loss 2.2488 	 LR 0.0005 	 Train images 1250 	 Round  95
Device 10 	 Train loss 2.2577 	 LR 0.0005 	 Train images 1250 	 Round  96
Device 10 	 Train loss 2.2354 	 LR 0.0005 	 Train images 1250 	 Round  97
Device 10 	 Train loss 2.2202 	 LR 0.0005 	 Train images 1250 	 Round  98
Device 10 	 Train loss 2.2137 	 LR 0.0005 	 Train images 1250 	 Round  99
Device 10 	 Train loss 2.2283 	 LR 0.0005 	 Train images 1250 	 Round 100
Defense none on Dataset CIFAR100.
Finished computations with time: 0:11:41.509310

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR100', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device 10 	 Train loss 4.7011 	 LR 0.0099 	 Train images 1250 	 Round   1
Device 10 	 Train loss 4.6026 	 LR 0.0098 	 Train images 1250 	 Round   2
Device 10 	 Train loss 4.5084 	 LR 0.0097 	 Train images 1250 	 Round   3
Device 10 	 Train loss 4.3846 	 LR 0.0096 	 Train images 1250 	 Round   4
Device 10 	 Train loss 4.3008 	 LR 0.0095 	 Train images 1250 	 Round   5
Device 10 	 Train loss 4.2519 	 LR 0.0094 	 Train images 1250 	 Round   6
Device 10 	 Train loss 4.1596 	 LR 0.0093 	 Train images 1250 	 Round   7
Device 10 	 Train loss 4.0666 	 LR 0.0092 	 Train images 1250 	 Round   8
Device 10 	 Train loss 4.0311 	 LR 0.0091 	 Train images 1250 	 Round   9
Device 10 	 Train loss 3.9597 	 LR 0.0090 	 Train images 1250 	 Round  10
Device 10 	 Train loss 3.9647 	 LR 0.0090 	 Train images 1250 	 Round  11
Device 10 	 Train loss 3.9014 	 LR 0.0089 	 Train images 1250 	 Round  12
Device 10 	 Train loss 3.8191 	 LR 0.0088 	 Train images 1250 	 Round  13
Device 10 	 Train loss 3.7907 	 LR 0.0087 	 Train images 1250 	 Round  14
Device 10 	 Train loss 3.7723 	 LR 0.0086 	 Train images 1250 	 Round  15
Device 10 	 Train loss 3.6932 	 LR 0.0085 	 Train images 1250 	 Round  16
Device 10 	 Train loss 3.6511 	 LR 0.0084 	 Train images 1250 	 Round  17
Device 10 	 Train loss 3.5999 	 LR 0.0083 	 Train images 1250 	 Round  18
Device 10 	 Train loss 3.5393 	 LR 0.0083 	 Train images 1250 	 Round  19
Device 10 	 Train loss 3.5817 	 LR 0.0082 	 Train images 1250 	 Round  20
Device 10 	 Train loss 3.4955 	 LR 0.0081 	 Train images 1250 	 Round  21
Device 10 	 Train loss 3.4490 	 LR 0.0080 	 Train images 1250 	 Round  22
Device 10 	 Train loss 3.3943 	 LR 0.0079 	 Train images 1250 	 Round  23
Device 10 	 Train loss 3.3718 	 LR 0.0079 	 Train images 1250 	 Round  24
Device 10 	 Train loss 3.2874 	 LR 0.0078 	 Train images 1250 	 Round  25
Device 10 	 Train loss 3.2929 	 LR 0.0077 	 Train images 1250 	 Round  26
Device 10 	 Train loss 3.2520 	 LR 0.0076 	 Train images 1250 	 Round  27
Device 10 	 Train loss 3.2210 	 LR 0.0075 	 Train images 1250 	 Round  28
Device 10 	 Train loss 3.1727 	 LR 0.0075 	 Train images 1250 	 Round  29
Device 10 	 Train loss 2.9670 	 LR 0.0010 	 Train images 1250 	 Round  30
Device 10 	 Train loss 2.9194 	 LR 0.0010 	 Train images 1250 	 Round  31
Device 10 	 Train loss 2.9107 	 LR 0.0010 	 Train images 1250 	 Round  32
Device 10 	 Train loss 2.8971 	 LR 0.0010 	 Train images 1250 	 Round  33
Device 10 	 Train loss 2.8569 	 LR 0.0010 	 Train images 1250 	 Round  34
Device 10 	 Train loss 2.8787 	 LR 0.0010 	 Train images 1250 	 Round  35
Device 10 	 Train loss 2.8657 	 LR 0.0009 	 Train images 1250 	 Round  36
Device 10 	 Train loss 2.8464 	 LR 0.0009 	 Train images 1250 	 Round  37
Device 10 	 Train loss 2.8490 	 LR 0.0009 	 Train images 1250 	 Round  38
Device 10 	 Train loss 2.8257 	 LR 0.0009 	 Train images 1250 	 Round  39
Device 10 	 Train loss 2.8181 	 LR 0.0009 	 Train images 1250 	 Round  40
Device 10 	 Train loss 2.8071 	 LR 0.0009 	 Train images 1250 	 Round  41
Device 10 	 Train loss 2.7954 	 LR 0.0009 	 Train images 1250 	 Round  42
Device 10 	 Train loss 2.7988 	 LR 0.0009 	 Train images 1250 	 Round  43
Device 10 	 Train loss 2.7731 	 LR 0.0009 	 Train images 1250 	 Round  44
Device 10 	 Train loss 2.7573 	 LR 0.0009 	 Train images 1250 	 Round  45
Device 10 	 Train loss 2.7529 	 LR 0.0009 	 Train images 1250 	 Round  46
Device 10 	 Train loss 2.7570 	 LR 0.0008 	 Train images 1250 	 Round  47
Device 10 	 Train loss 2.7327 	 LR 0.0008 	 Train images 1250 	 Round  48
Device 10 	 Train loss 2.7278 	 LR 0.0008 	 Train images 1250 	 Round  49
Device 10 	 Train loss 2.7183 	 LR 0.0008 	 Train images 1250 	 Round  50
Defense none on Dataset CIFAR100.
Finished computations with time: 0:06:03.311382

